adr,adults
117.9,2
159.3,3
186,3
90.1,2
109.65,2
80.75,2
80.75,2
114.34,3
135.15,2
203.73,2
182.75,2
90,2
80.75,2
184.99,3
149.4,2
150.45,3
121.5,2
121.5,1
126.9,1
219.6,3
116.1,2
117.1,2
116.1,2
132.6,2
90,2
96.8,2
68.53,2
121,2
150.45,3
187.85,2
126.9,2
159.3,3
126.9,2
93,1
65.14,1
90,2
74.14,1
168.3,2
129.5,2
90,2
90,2
90,2
89,1
89,1
90,2
150.45,3
126.9,2
97,1
90,2
90,2
78.8,1
90,2
90,2
211,2
90,2
90,2
90,2
97,1
71.2,1
108.11,2
90,2
116.1,2
119.85,2
119.85,2
119.85,2
90,2
91.44,2
111.92,2
140.4,2
92.28,2
99.45,2
112.5,2
159.3,3
90,2
90,2
99.45,2
210.6,3
102.1,2
45,2
127.5,2
103,2
150.45,3
149.4,2
89,1
89,2
137.1,2
80.75,2
89,2
80.75,2
80.75,2
152,2
102,1
64.68,1
62.73,2
126.1,2
163.8,3
140.4,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
119.85,2
103.5,2
126.9,2
90.95,2
106.26,1
135,1
147.56,3
80.75,2
132.6,2
116.1,2
90,1
116.1,2
90,1
119.85,2
115.6,3
125.1,2
65,1
65,1
115.58,2
115.67,2
134.85,2
87.05,2
193.5,2
125,2
101.49,2
103.5,2
118.6,2
127.6,0
80.75,2
94.5,2
150.45,3
135.1,2
119.85,2
95.94,2
114.3,2
140.4,2
140.4,1
140.4,1
89.75,2
102.1,2
140.4,1
105,2
95,1
144,1
110,1
110,1
126.9,2
66.88,1
76.16,1
66.88,1
98.32,1
81.75,2
103.53,2
81.75,2
81.75,2
81.75,2
81.75,2
66.88,1
130,1
81.75,2
66.88,1
81.75,2
130,1
90,1
135.15,2
130,1
150.45,1
130,1
130,1
130,1
150.45,1
140,2
130,1
83.12,2
130,1
96.3,2
130,1
130,1
140,2
130,1
130,1
129,2
110,1
75,2
120,2
120.12,1
120.12,1
103.2,2
135,2
120.12,1
135,2
120,2
114.3,2
150.45,3
135.15,2
85.5,2
156,2
156,2
149.4,2
92.28,2
116.1,2
132.6,2
100.87,2
127.5,2
105.3,2
132.6,2
75,2
140.4,2
130,1
130,1
130,1
130,1
187.85,2
130,1
130,1
132.6,2
149.4,2
132.6,2
121.67,2
89.25,2
74.54,2
89.4,2
117.8,1
89.4,2
89.4,2
136.67,1
140,1
105.3,2
126.9,2
130,1
122.33,2
98.32,1
152,2
130,1
130,1
130,1
107.95,2
123.3,2
130,1
130,1
130,1
0,1
128.85,2
144.8,1
140.4,2
130,1
135.15,2
0,1
103.5,2
119.85,2
159,2
109.65,1
143.4,2
132.6,2
80.75,2
168.3,2
98.32,1
98.32,1
135,1
116.1,2
161.9,3
111.6,1
111.6,1
126.9,1
116.1,2
160,1
160,1
210,1
90,1
108.11,1
140.4,2
135.9,2
105.4,3
126.9,2
143.1,2
94.5,2
105.3,2
95,1
221,2
125.45,2
177,3
0,2
140.4,2
119.85,2
135.9,2
140.4,2
106.25,2
130,1
115.61,3
223,2
94.5,2
94.5,2
97.71,2
125.1,2
103.5,2
209,2
75,2
140.4,2
124.8,2
80.75,2
126.9,2
149.4,2
130,1
110,1
79,1
95,1
126.9,1
92.28,2
97.71,2
132.6,2
83.59,1
83.59,1
126.9,2
130,1
150.45,3
116.1,1
99.45,2
140.4,2
76.5,2
136,1
118.15,2
159.3,3
116.1,2
140.4,2
130,1
109.65,2
126.9,2
126.9,2
129.2,2
45,1
0,1
75,2
0,1
75,2
75,2
65,1
65,1
0,0
0,0
65,1
65,1
45,1
45,1
45,1
65,1
65,1
65,1
65,1
75,2
135,2
221,2
126.9,2
0,2
95,1
149,1
149,1
155,2
206,2
65,2
65,2
65,2
100,2
65,2
100,2
65,2
65,2
65,2
65,2
296,2
65,2
65,2
65,2
65,2
65,2
0,1
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
0,1
57.5,1
65,2
192,2
140.4,2
111.5,2
109,2
100,2
156,2
109,2
150,2
100,2
202,3
206,3
149,2
85,2
198.77,2
164.9,2
176,2
197,3
132.6,2
132.6,2
142.2,3
197,3
95,1
95,1
194,2
177,2
176,1
161,1
95,1
0,2
136,2
108.11,2
108.11,2
156,2
169,1
140.4,2
176,2
140.4,2
140.4,2
156,1
165,2
89.4,2
65,2
78,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,1
65,2
65,2
65,2
65,2
65,2
72,1
65,2
65,2
140.4,2
107,2
159.3,3
65,2
65,2
65,2
65,2
65,2
95,2
95,2
95,2
65,2
95,2
177,3
168.3,3
126.9,2
65,2
65,2
65,2
65,2
65,2
184.45,2
62,1
143.1,2
65,2
107,2
140.4,2
80.75,2
198.9,3
120.12,2
230,2
168.3,3
65,1
135.9,2
135.9,2
126.9,2
126.9,2
65,2
156,1
72,2
72,2
65,2
0,1
62,1
62,1
258,3
65,2
85.5,2
145,2
151,2
158,2
112,2
75.54,2
112,2
112,2
91,1
112,2
112,2
112,2
173.5,2
112,2
91,1
56,2
112,2
91,1
112,2
112,2
112,2
65,2
65,2
65,2
65,2
65,2
65,2
60,1
116.1,2
65,2
65,2
136,2
126.9,2
65,2
126.9,2
100,2
155,2
110,2
76.5,2
116.1,2
65,2
136,2
261,2
117.9,2
107,2
109.5,2
137.21,2
159.2,3
173.8,2
126.9,2
136,2
155,2
136,2
125.1,2
85.5,2
65,2
136,2
136,2
136,3
90.95,2
65,2
132.77,2
144.8,2
140.4,2
140.4,2
132.6,2
136,2
136,2
207.63,1
108.9,2
109.65,2
126.9,2
126.9,2
125.1,2
65,2
116.1,2
116.1,2
116.1,2
116.1,2
112,2
32.5,2
132.6,2
65,2
95,1
110,1
95,1
94.5,2
95,1
110,1
110,2
110,1
110,1
95,1
85.5,2
95,1
116.1,2
119,2
95,1
159,2
114.9,2
109.25,1
135.8,1
149,2
86.5,2
144,1
153,1
144,1
95,1
95,1
65,1
65,1
132.6,2
135.9,2
218.45,1
149,2
149,2
148,2
116.1,2
108.9,2
106.2,2
121,2
116.1,2
155.64,3
95.4,2
104,2
136.32,2
187.85,2
150.45,1
123.08,2
95,1
115,1
115,1
172,2
132.6,2
105.3,2
176,2
95,2
114.73,2
107.25,3
130.32,2
129,2
126.4,2
149,2
97.71,2
94.5,2
65,1
119,2
99.9,1
114.75,1
118.8,1
157.5,1
114,1
70,1
80.75,2
97.71,2
140.4,2
90,1
177,3
98.1,1
129,1
141,2
141,2
141,2
140,2
129.2,2
89,1
114.75,1
100,1
110,1
95,1
145.85,2
70,1
109,2
78,2
78,2
78,2
152,1
90.95,2
100.87,2
90.95,2
80.75,2
116.1,2
194,2
70,1
78,2
78,2
132.6,2
78,2
141,2
78,2
117.9,2
152,1
116.1,2
257,2
140.4,2
97.02,1
90,1
0,2
98.1,2
126.9,2
141,2
119.85,2
126.9,2
133.58,2
92.83,2
113.05,2
125.1,2
105.34,1
90,1
139,2
211,2
211,2
100,1
99,2
106.25,1
106.25,1
90,1
90,1
97.02,1
80.75,2
110,2
97.02,1
102.41,2
90,1
116.95,2
107.95,2
90,1
109.65,1
90,1
90,1
90,1
90,1
136.85,1
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
79.2,2
110,2
110,2
108.9,2
108.9,1
108.9,2
89.25,2
100,1
110,2
100,1
0,1
140.4,2
106.25,1
105.11,2
119,1
119,1
119,2
119,2
119,2
119,2
119,1
126.9,2
119,2
110,2
109.65,2
116.1,2
118,2
127,2
116.1,2
159.3,3
108.9,2
110,2
100,1
108.9,2
124.2,2
119,2
131.52,2
105,2
135.15,2
96.99,2
106.25,2
147,3
109.65,2
150.45,3
107,2
90.95,2
85.75,2
160,1
81,1
99,2
119.85,2
111,2
108.9,2
132.6,2
99,1
115.85,3
89.25,1
118,2
89.25,1
90.84,2
125.1,2
90.84,2
90.84,2
125.1,2
111.35,2
95,1
136.72,2
75,2
140.4,2
120.28,2
198.9,3
171,2
197,1
116.1,2
126.31,2
140.4,2
140.4,2
132.6,2
165,2
159.3,3
198.9,2
159.3,2
241,2
132.6,2
73,2
118,2
94.25,1
77.23,2
141.6,2
65,2
137.33,3
218.45,3
77,2
73,2
73,2
73,2
80.75,2
250,2
106.08,2
106.08,2
197,3
176,2
73,2
129,2
73,2
135.67,1
62.5,1
62.5,1
73,2
62.5,1
62.5,1
128.78,0
128.78,3
176,2
132.6,2
132.6,2
149,2
95.4,2
102.1,2
95.4,2
95.4,2
95.4,2
177,1
161,2
111.59,2
135,2
135,2
206,3
144.9,2
207.9,2
159.3,3
202,3
140.4,2
161,2
80.75,2
155,1
155,2
80.75,2
186,3
176,2
159,2
80.75,2
140.4,2
111.59,2
266,2
156,2
149,2
157.5,3
179,2
156,2
149,2
176,2
90.1,2
90.1,2
161,2
85,2
90.1,2
0,2
159,3
99,2
134.1,2
120.35,2
85,1
140.4,2
136.18,2
140.4,2
96,1
94,1
99,2
127.15,2
157,3
94.35,2
198.9,2
143,2
147,3
129.96,2
198.9,2
99,2
105.7,3
108.11,2
111,2
109,2
108.11,2
122.4,2
159.3,3
108.11,1
131.4,2
95,2
130,1
89,2
85,2
109,2
111.35,2
208.66,2
109,2
97.02,1
104.72,1
114.75,2
120,1
81.62,1
97.02,1
120,1
57.5,1
0,1
65,2
65,2
120,1
65,2
12,2
65,2
120,1
0,1
57.5,1
65,2
65,2
65,2
12,2
57.5,1
65,2
65,2
65,2
65,2
65,2
57.5,1
65,2
65,2
65,2
65,2
65,2
65,2
71,3
65,2
65,2
65,2
65,2
65,2
97.02,1
119,2
131,2
132.6,2
135,2
141.95,3
75,2
121.5,1
176.34,3
125,1
120,1
120,1
120,1
86.43,2
153.9,1
101.7,2
140,2
196.46,3
207.9,2
153.5,2
93.15,2
120,1
112.33,1
134,2
106.25,1
120,1
120,1
187.85,2
121,1
120,1
0,1
124.1,2
104,2
94.5,2
133.1,2
155,2
114,2
110,2
89.75,2
131,2
65,1
75,2
65,1
75,2
65,1
75,2
75,2
65,1
125.1,2
125.1,2
125.1,2
0,1
0,1
0,1
0,1
0,1
120,1
136,2
105.3,2
80.75,2
116.1,2
116.1,2
109,2
120,1
85.5,2
120,1
120,1
140,2
111.35,2
120.35,2
125,1
80.75,2
119,2
80,2
105.75,2
116.1,2
90.86,2
119,2
97.02,1
89.1,2
89.1,2
166.6,2
95,1
119.33,1
121.2,2
116.1,2
116.1,2
95,1
126,1
121,1
121,1
98.6,2
97.75,1
135.58,3
119,2
119,2
87.78,1
109.65,2
126.9,2
128,2
12,2
121,2
166,3
109,2
155,2
101.52,2
110.15,2
75,2
118.51,2
126.9,2
104.55,2
111.35,2
111.35,2
111.35,2
99.66,2
117.3,2
128,2
129,2
112.01,2
112.01,0
112.01,2
112.01,0
119,2
138.54,2
80.08,1
118,2
132.67,2
125.1,2
80.75,2
95,2
76.84,2
115.5,1
110.75,2
119.85,2
80.75,2
68.69,2
68.69,2
91.36,1
100.73,2
80.75,2
110.15,2
75.44,2
101.15,2
99,1
105.9,2
119,2
109,1
117.29,2
93.6,2
103.42,3
90,1
85,1
140.4,1
140.4,2
102.43,2
158,2
104,1
104,1
85.32,2
108.29,2
108.29,2
111.35,2
139,2
109,1
84.31,2
109,2
141.95,1
95,2
87.12,1
111.35,2
75,2
157.5,2
141.95,3
141.95,3
85.5,2
85.5,2
101.15,2
101.15,2
87.78,1
104.8,2
120.7,1
120,2
80.75,2
111.35,2
111.35,2
124.1,1
100.73,2
82.61,2
120.95,2
120,2
80.75,2
172,3
140.4,1
105,3
100.73,2
141.95,3
102.1,2
111.35,2
100,1
119,2
119.85,2
109,1
126.9,2
90,1
87.67,2
66.71,2
66.71,2
113.46,2
96.99,2
143.1,2
150,2
108.11,2
108.11,2
149,2
80.85,2
127.48,2
0,2
75,1
0,2
129,2
140.4,1
148,2
105.4,3
132.08,2
94,2
134.7,2
140.4,1
140.4,2
75,2
75,2
110,2
123.11,3
102.7,2
118.76,2
120,2
221,2
119,2
100,2
110,2
80.75,2
153.67,2
136,2
100,1
100,2
139,2
104.61,2
100,2
100,2
132.6,2
100,2
100,2
100,2
94.5,2
131,1
159.3,3
100,2
100,2
100,2
100,2
100,2
0,2
100,2
100,2
100,2
100,2
96.67,2
100,2
100,2
100,2
100,2
121.25,2
100,2
140.4,2
149.4,2
85.5,2
120,2
120,2
140.4,2
141,2
198.9,2
100,2
96.67,2
332.57,2
175.95,2
140.4,2
126.9,2
185.85,2
185.85,2
129,2
126.9,2
152.67,2
135.8,2
73.6,2
149.4,2
152.67,2
139,2
187.85,2
159.3,3
159.3,3
106.71,2
170.33,3
115.2,2
140.4,1
126,1
73.45,2
90.95,1
80.75,2
120,2
12,2
72.25,2
120.18,2
156,2
117.29,2
110.75,2
120,2
139,2
120,2
129.2,2
100,2
159.3,3
80.75,2
127.5,2
120,2
173.67,3
100,2
100,2
100,2
137.65,1
100,2
120,2
100,2
105.84,3
100,2
100,2
100,2
100,2
90,1
100,2
100,2
100,2
80.75,2
100,2
100,2
80.75,2
95.4,2
90,1
80.75,2
80.75,2
120,2
120,2
0,1
119.85,2
101.18,2
120,2
120,2
100,2
106.2,2
141,2
187.85,2
132.6,1
117.11,2
80.75,2
89.27,2
98.1,2
120,2
145.8,3
80.24,2
80.24,2
163.2,2
109,2
119,2
149.33,2
93.56,2
136.25,3
140.9,2
194.4,3
137.4,2
189.9,2
132,2
150.3,3
131.4,2
121,2
114.96,2
121,2
114.96,2
128.59,2
132,2
132,2
109,2
127.15,2
134.33,2
112.42,2
65,2
57.5,1
110,1
156.3,3
144.84,2
137.4,2
109.65,2
126.9,2
149.33,2
119,2
76.92,2
110,1
132,2
75,2
83.78,2
115.84,2
132,2
123.9,2
132,2
126.9,2
110,1
117,1
109.23,2
132,2
122.4,2
123.9,2
146,2
132,2
116,1
132,2
111.85,2
75.33,1
132,2
87.95,1
78.95,1
132,2
132,2
167,3
132,2
135.9,2
49.5,2
132,2
132,2
132,2
90.67,2
89.28,2
90.67,2
117,1
131.7,1
75.33,1
119,2
110,1
110,1
0,2
73.33,2
73.33,2
73.33,2
73.33,2
61.67,1
73.33,2
73.33,2
73.33,2
73.33,2
115.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
0,1
111,1
119.85,2
73.33,2
73.33,2
61.67,1
187.85,2
80.75,2
89.75,2
109.2,2
0,1
110,1
73.33,2
73.33,2
73.33,2
111.15,1
0,2
129,2
120,2
110,1
96.12,2
110,1
106.33,2
0,1
106,2
116.1,2
132.6,2
101.34,3
90.95,2
115,2
90,1
110,1
115,2
115,2
115,2
110,1
110,1
110,1
124,1
111,2
119.85,2
95,1
95,1
90,1
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
95.4,2
115,2
115,2
115,2
115,2
115,1
109,2
115,2
115,2
115,2
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
115,2
115,2
110,1
90,1
115,2
115,2
115,2
115,2
115,2
109,1
110,1
115,2
115,2
115,2
115,2
115,2
90,1
90,1
90,1
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
92.65,1
115,2
90,1
111,2
115,2
115,2
115,2
93,1
115,2
115,2
115,2
93,1
115,2
115,2
109,1
110,1
0,1
0,1
110,1
119,1
110,1
110,1
110,2
92.65,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
120,2
110,1
115,1
110,1
110,1
139,2
116.1,2
110,1
110,1
121,2
92.35,1
120,2
109,1
110,1
110,1
110,1
95,1
95,1
95,1
92.35,1
92.35,1
110,1
92.35,1
110,1
119,1
83.85,2
80.39,1
92.65,2
109,1
84.85,1
110,1
110,1
92.65,2
92.65,2
110,1
109,1
110,1
110,1
126.9,2
115,1
109,1
126.9,2
110,1
115,1
136.1,2
116.1,2
146,2
110,2
92.65,2
110,1
92.65,1
109,1
110,1
6,1
110,1
110,1
110.08,2
110,1
119,1
110,1
110,1
148,2
109.65,2
110,1
110,1
116.1,2
110,1
141.3,3
115,1
73.07,2
110,1
110,1
110,1
110,1
87.67,2
0,1
109,2
110,1
110,1
110,1
110,1
116,1
110,1
183,2
90.97,2
110,1
108.9,2
69.01,2
121,2
117.87,2
120,2
110,1
102.68,2
110,1
109,1
110,1
110,1
110,1
98,2
118,2
92.65,2
92.65,2
116.1,2
115.6,2
104.21,2
138.6,2
117.87,2
110,1
147.3,3
110,1
174.6,2
121,2
72.25,2
103.55,2
102.85,2
121,2
110,1
110,1
110,1
110,1
110.7,2
110,1
108.9,2
118,2
215,3
110,1
109,2
110,1
110,1
110,1
110,1
110,1
157,3
109.85,1
119,2
121,2
128.4,2
132.6,2
128.4,2
109,2
0,2
146,2
146,2
157,3
120,1
146,2
80.24,2
98.87,2
73.07,2
126.9,2
200,2
141.68,2
116.1,2
120,1
87.67,2
84.56,1
136,2
126.9,2
173.67,3
109,2
130,2
103.53,2
129.59,3
98.87,2
177,3
157,3
121.5,1
121.5,1
72.25,2
117.9,2
109.2,2
126.9,2
211,2
110.8,1
106.2,2
85,2
85,2
85,2
126.9,2
87.67,2
87.67,2
126.9,2
110.8,2
135,2
120,1
213,2
116.1,2
132,2
217.1,2
130,2
130,2
130,2
116.49,0
130,2
120,1
116.49,0
120,1
120,1
130,2
121,2
130,2
130,2
120,1
130,2
120,1
115.2,2
130,2
130,2
116.1,2
153.3,3
116.1,2
160.8,2
128.8,2
191,3
140.4,1
136,2
92.28,2
116.1,2
136.2,2
136,1
97.71,2
103.68,2
103.68,2
97.71,2
129.59,3
116.1,2
116.1,2
97.71,2
97.71,2
136,2
152,2
121.5,1
126.9,2
121.5,1
110,1
121.5,2
116.1,2
120,1
136,2
198.9,2
126.9,2
126.9,2
119.85,2
126.9,2
126,2
80.75,2
108.57,2
80.75,2
94.35,2
133.95,3
76.5,1
126.9,2
159.3,3
210.6,3
158.53,3
103.68,2
90.67,2
103.68,2
159.3,3
135.9,2
116.1,2
90.67,2
166,3
90.67,2
90.67,2
75.33,1
90.67,2
143.1,2
135.9,2
126.9,2
90.67,2
90.67,2
90.67,2
90.67,2
90.67,2
75.33,1
90.67,2
90.67,2
80.75,2
90.67,2
75.33,1
0,2
90.67,2
90.67,2
90.67,2
75.33,1
80.75,2
94.35,2
94.35,2
116.1,2
116.1,2
126.9,2
111.11,2
75,2
90.67,2
113.48,2
126.9,2
129,2
126.9,2
113.48,2
90.67,2
159.3,3
80.75,2
90.67,2
132.6,2
135,2
131,2
119.85,2
126.9,2
75.33,1
90.67,2
90.67,2
90.67,2
0,2
90.67,2
121,2
90.67,2
75.33,1
90.67,2
90.67,2
75.33,1
90.67,2
74,1
100,2
75.33,1
90.67,2
90.67,2
135,1
109.65,2
94.35,2
85.47,2
120,2
151,2
136,2
159.3,3
0,0
69.74,2
94.35,2
109,2
143.1,2
126.9,2
105.26,2
105.26,2
79,2
129,2
106,1
83,1
140.4,2
94.35,2
132.85,2
102.3,2
102.3,2
88,2
102.3,2
85,2
101,2
137,3
97.02,2
99,2
102.3,2
89,2
95,2
108.5,2
133.45,2
177.45,3
127,2
198.9,2
135,2
102.3,2
99,2
119.85,2
94.35,2
89,2
85,1
145.8,2
72.25,2
80.75,2
102.3,2
89,2
104,2
204.62,2
120.5,2
84,1
119.85,2
119.85,2
101,2
89,2
95,1
78.8,1
78.8,1
119.5,0
119.5,2
108,2
84,1
79,2
87,1
65.14,1
79.2,2
100,2
99,2
150.33,3
95,1
89,1
89.25,1
89,1
79,2
111,2
91,1
99,1
80.75,2
119.85,2
146.2,2
80.24,2
80.24,2
159.3,3
80.24,2
91,2
177.3,3
104,2
90.95,2
80.75,2
95,2
115,2
111,2
111,2
102.33,2
111,2
167.4,2
159.33,3
102.33,2
94.35,2
109.65,2
109.65,2
91,2
149,2
99,2
77.77,2
107,2
99,2
101,2
91,2
131,1
111,2
111,2
85,1
101.53,2
90.95,2
108.33,1
179,3
80.75,2
90.53,2
142.45,3
93.17,1
127.47,3
95,1
102.33,2
129,2
115,2
105,2
148,2
126.9,2
116.1,2
95.48,1
156.5,2
132.33,2
104,1
119.24,2
121,2
145.67,2
76.08,1
109,2
108.33,1
0,1
112.5,1
95,2
119.85,2
119,2
107.1,2
144.57,2
76,2
115,2
141,2
150.92,2
112,2
90,1
90,1
90,1
90,1
108.42,1
115,2
108.42,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
90,1
115,2
115,2
95,1
104.72,1
115,2
115,2
115,2
90,1
90,1
90,1
135.9,2
115,2
90,1
108.42,1
108.42,1
108.42,1
108.42,1
115,2
115,2
108.42,1
142.33,1
108.42,1
115,2
90,1
115,2
108.42,1
115,2
115,2
115,2
87.67,2
115,2
115,2
90,1
116.1,2
90,1
115,2
115,2
115,2
115,2
115,2
132.9,2
90,1
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
90,1
90,1
116.28,2
90,1
263.55,2
131.78,0
115,2
106.2,2
206,3
115,2
150.15,3
115,2
129.2,1
90,1
115,2
90.95,2
90,1
115,2
115,2
115,2
115,2
90,1
115,2
115,2
115,2
121,1
115,2
126.9,2
87,1
115,2
115,2
168,2
92.11,2
115,2
107.1,2
112,2
115,2
119,2
85.5,2
124,2
140.4,2
119,2
116.1,2
141,2
141,2
89.25,1
118,2
129,2
132,2
119.85,2
89.25,1
89.25,1
134.1,2
177,3
106,2
115,2
141,2
121,1
150.45,3
119.85,2
121.5,1
177,3
80.75,2
121.5,1
146,2
81.55,2
126.23,2
220,2
80.75,2
129,2
141,2
94.4,2
92.4,1
126.9,2
0,2
113.24,2
150.45,3
96.3,2
149.4,2
85,2
115.04,1
109.28,1
149.4,1
90.95,2
90,2
136.35,2
135.9,1
90,2
137.1,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
45,2
90,2
131,2
90,2
0,2
141,2
80.75,2
177,3
119.85,2
128.85,2
109.49,2
85,2
159.3,3
129,1
129,1
129,1
116.1,2
166,2
85,2
178.2,2
129,1
129,2
128.85,2
129,2
150,2
115.2,2
96.48,2
114.48,2
168,2
80.75,2
150,2
160.5,2
129,2
116.1,2
134.42,2
90.95,2
116.1,2
116.1,2
116.1,2
106,2
159,2
139,2
77.71,2
177,3
130.5,1
169,3
109.49,2
129,2
129,2
121.83,2
94.36,2
128.88,2
199,2
116.1,2
65,2
159.3,3
65,2
65,2
65,2
65,2
75,2
72.25,2
65,2
141,2
65,2
75,2
65,2
65,2
85.5,2
65,2
70,1
97.71,2
65,2
65,2
65,2
65,2
75,2
65,2
75,2
70,1
70,1
126.9,2
65,2
96.5,3
65,2
70,1
75,2
125.1,2
126.9,2
131,2
70,1
70,1
122.4,3
75,2
85.5,2
150.45,3
32.5,2
122.4,3
116.1,2
177,3
96.3,2
119.85,2
96.3,2
96.3,2
170.1,3
96.3,2
96.3,2
156,2
96.3,2
96.3,2
95,2
141,2
126.9,2
85,2
85.5,2
96.3,2
116.1,2
119.85,2
119.85,2
131,1
96.3,2
165,2
72.25,2
65,2
160.5,2
99.1,2
135.5,2
168.3,3
105.74,2
198.9,2
129,2
126.9,2
237.2,2
118.6,1
109.65,1
129.65,2
116.45,2
99,2
157.25,2
129,2
115.85,3
0,2
95.58,2
95.58,2
152,1
135.15,2
95,1
95,1
79,1
80,1
80,1
0,2
162.35,2
95,1
130.5,1
144.2,2
95,2
76.5,1
123,1
129,2
168.5,2
80.75,2
141,2
156,2
133.5,2
133.65,1
81.77,2
109.65,2
141,2
177,3
150.3,3
164.3,3
141,2
123,1
141,2
120.58,2
135,1
101.52,1
95.83,2
0,0
123.25,1
76.5,1
96.3,2
81,1
141.3,3
141,2
76.5,1
102.15,2
129,1
89.1,2
89.1,2
126.9,2
95,2
117.9,2
80.75,2
120.6,2
126.9,2
128.69,2
105.74,2
120.6,2
152.4,2
134.1,3
103.35,2
89.75,2
105.74,2
105.74,2
105.74,2
104.76,2
148.5,3
177,3
116.1,2
125.1,2
118.5,2
96.3,2
122.4,2
120,2
116.59,2
126.9,2
121.5,2
126.9,2
149,2
117.9,2
101.7,1
126.9,2
126.9,2
126.9,2
126.9,2
126.9,1
157.45,2
89.1,2
102.8,2
108.9,2
129,2
122.75,2
141,2
168,2
72.25,2
72.25,2
126.9,2
70.12,2
107,2
115.5,2
156,2
94.5,1
95.85,2
114,3
147,3
126,2
129,1
175,1
108.57,2
100,2
156,2
116.55,1
76.92,2
76.92,2
278,2
278,2
141,2
101.7,1
99.9,2
68.61,2
156,2
88.8,2
156,2
108.9,2
168.3,1
116.1,2
89.1,2
85.5,2
108.9,2
135,1
109.1,2
111.6,3
135,1
105.4,3
127.71,2
101.7,2
129,2
95,1
95,1
108.45,2
159.3,3
80.75,2
80.75,2
95.4,1
113.4,2
95.4,2
177,3
129,1
87.31,2
93.6,2
142.65,2
136,1
103.35,2
95,2
79.33,2
90.95,2
113.4,2
129.2,2
100,2
87.89,2
117.06,2
15,2
0,2
95,1
95,1
85.5,2
102,2
107.1,1
152.4,3
135.9,2
179,2
100.3,2
72.25,2
95.48,1
94.5,1
99.9,2
85.5,2
91.98,2
128,2
81.95,2
139.5,2
84,1
97,2
72.25,2
96.3,2
94.5,1
73.37,2
99.9,2
130.67,1
0,2
161,3
97,2
87.01,2
99.9,2
124.33,2
80.75,2
122,2
131,2
95,1
124.33,1
113.4,2
89,2
86.72,2
75,2
95,1
91,2
80.75,2
99,2
119.15,3
91,1
75.48,2
114.9,2
123,2
89.1,2
142.67,2
124,2
96.3,2
96.3,2
80.75,2
91,2
96.3,2
104,1
96.3,2
131,2
102.9,2
99.9,2
115,1
101,2
87.32,2
76.92,2
105.4,3
126,2
99.9,2
91,2
76.92,2
127,3
133.33,2
127,3
128.5,2
107,2
90,1
99.9,2
90,1
90,1
90,1
99.9,2
120.6,2
97,2
89.1,2
99.9,2
127,2
104,2
80.75,2
113,2
117.41,2
95,2
90,1
105.74,2
72.77,2
97,1
68.61,2
101,2
100,2
100,2
90,1
90,1
110,2
97,2
125,1
149.4,2
99.9,2
99.9,2
80.75,2
101,2
112.33,2
131.74,3
120.12,2
94.5,1
101.66,2
89.1,2
94.5,1
94.5,1
81.95,1
68.61,2
99.9,2
100,2
110.7,2
101.7,1
90,1
99.9,2
0,2
76.92,2
109,2
69.84,1
90,1
80.2,2
97,2
118,2
95,1
153.18,3
95,1
152.67,2
123.46,2
90,1
90,1
95,1
65,2
115,2
115,2
115,2
65,2
115,2
65,2
95,1
95,1
109,2
95,1
110,2
110,1
115,2
115,2
115,2
95,1
115,2
90,1
90,1
115,2
90,1
65,2
115,2
115,2
112,2
65,2
90,1
115,2
115,2
115,2
115,2
57.5,1
95,1
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
65,2
115,2
90,1
115,2
115,2
115,2
115,2
115,2
115,2
95,1
95,1
115,2
65,2
115,2
115,2
65,2
65,2
65,2
65,2
115,2
115,2
65,2
90.95,2
90,1
90.95,2
95,1
115,2
115,2
115,2
115,2
115,2
115,2
115,2
95,1
115,2
95,1
115,2
193.45,2
95,1
90,1
115,2
115,2
95,1
95,1
95,1
95,1
95,1
115,2
95,1
95,1
95,1
95,2
95,1
95,1
95,1
87,1
95,1
95,1
95,1
110,2
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
0,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
95,1
